Age,Gender,County,Monthly_Income,Loan_Amount,Loan_Term_Days,Loan_Purpose,Mpesa_Transactions,Mpesa_Volume,Previous_Loans,Previous_Defaults,Repayment_Score,Credit_Score,Loan_Repaid
20,Male,Kiambu,27877,45141,60,Business,25,3418,4,1,0.891,0.722,1
50,Female,Nairobi,38243,26584,30,Personal,30,16859,5,1,0.75,0.676,0
28,Male,Nakuru,5000,32204,60,School Fees,164,14834,1,0,0.648,0.631,1
33,Female,Kisumu,30901,3533,14,Business,21,19088,3,0,0.978,0.83,0
35,Male,Meru,19477,22918,60,School Fees,8,13326,3,0,0.809,0.731,1
47,Female,Meru,30525,43227,60,Emergency,43,7848,3,1,0.711,0.621,1
27,Female,Meru,14242,9824,30,Personal,19,14190,8,1,0.88,0.726,1
35,Male,Machakos,39355,32732,14,Farm Inputs,37,28082,6,1,0.68,0.65,1
55,Male,Kiambu,35959,1701,30,Emergency,193,9939,3,0,0.662,0.679,1
36,Male,Machakos,31820,17132,14,Emergency,146,12830,4,1,0.574,0.569,1
53,Female,Mombasa,34518,8503,14,Farm Inputs,94,8592,4,0,0.55,0.621,0
30,Male,Kiambu,16052,26971,14,Farm Inputs,51,14356,1,0,0.677,0.66,1
63,Female,Nairobi,17564,25305,60,Business,134,8905,2,0,0.528,0.588,1
20,Male,Machakos,34029,3175,30,School Fees,94,12949,1,0,0.879,0.785,1
27,Male,Nakuru,15787,9976,14,Emergency,70,22729,4,0,0.716,0.679,0
55,Female,Mombasa,42347,19759,60,Business,180,19994,5,0,0.637,0.675,0
18,Female,Kiambu,21116,9012,30,Business,196,14017,1,0,0.696,0.676,0
44,Male,Meru,31022,40562,60,Emergency,198,14407,1,0,0.866,0.774,1
63,Female,Nakuru,50190,49679,60,School Fees,180,20430,5,0,0.686,0.71,1
25,Female,Mombasa,16525,44358,14,Farm Inputs,85,1274,0,0,0.672,0.658,0
63,Male,Nairobi,25825,1009,30,Emergency,22,11423,0,0,1.0,0.834,1
59,Female,Meru,37650,15063,60,School Fees,183,24868,3,0,0.562,0.631,1
34,Male,Nakuru,36415,17524,60,Farm Inputs,136,20174,5,1,0.647,0.622,1
26,Male,Kiambu,21066,20134,60,Personal,85,13301,0,0,0.461,0.559,1
23,Female,Mombasa,18799,4247,60,Emergency,165,1000,2,0,0.846,0.748,1
60,Male,Kisumu,22202,20787,14,Emergency,155,1596,0,0,0.685,0.672,1
42,Female,Kiambu,42374,26387,14,School Fees,185,2642,3,1,0.893,0.728,0
56,Male,Kiambu,21650,36604,30,Business,17,6869,2,0,0.792,0.725,1
45,Female,Meru,25937,18302,60,Business,75,8448,3,0,0.469,0.569,0
50,Female,Kiambu,19878,8099,14,School Fees,62,21859,1,0,0.581,0.617,0
54,Female,Meru,33466,10150,30,Emergency,195,4792,2,1,0.447,0.468,1
26,Female,Kiambu,26866,20343,30,Emergency,69,9316,4,1,0.545,0.548,0
35,Female,Kisumu,12958,30732,14,Emergency,108,18687,5,1,0.304,0.419,1
38,Male,Nakuru,13374,40580,14,Personal,46,15563,2,0,0.676,0.656,1
19,Male,Nakuru,5000,40610,60,Business,99,17691,2,1,0.742,0.578,1
60,Female,Nakuru,15024,44027,14,Personal,104,14369,4,0,0.634,0.637,1
55,Male,Nairobi,34527,42797,14,Emergency,93,22843,4,0,0.766,0.729,1
57,Female,Kisumu,40885,28768,14,Business,113,19159,2,0,0.571,0.64,0
53,Female,Kisumu,33226,29685,30,Emergency,118,7063,1,0,0.707,0.698,1
60,Male,Mombasa,31655,846,14,Emergency,44,10190,2,0,0.489,0.587,0
54,Male,Machakos,23481,49768,30,School Fees,98,16121,4,1,0.703,0.623,1
32,Female,Nakuru,34298,43918,30,Business,106,15175,4,1,0.746,0.659,1
45,Female,Machakos,28435,10112,14,Emergency,25,22017,3,2,0.698,0.537,1
35,Female,Mombasa,46653,43314,30,Farm Inputs,87,23121,3,0,0.632,0.678,0
51,Female,Kisumu,23818,19966,60,Farm Inputs,165,22175,3,0,0.843,0.753,1
39,Female,Mombasa,41116,46977,60,Emergency,115,14056,4,1,0.678,0.634,1
28,Female,Kiambu,35489,2131,30,School Fees,46,22441,3,0,0.734,0.714,1
30,Male,Mombasa,33825,2499,14,Emergency,41,23381,4,0,0.8,0.745,1
21,Female,Mombasa,5000,15952,14,Farm Inputs,133,16098,2,0,0.817,0.715,0
39,Female,Meru,36150,24153,30,Business,81,3420,0,0,0.604,0.65,1
24,Male,Kiambu,23469,13069,14,School Fees,158,7748,8,1,0.852,0.724,1
60,Female,Meru,19672,41400,30,Emergency,117,11355,2,0,0.676,0.664,1
41,Female,Machakos,7205,22982,60,Farm Inputs,43,11897,4,1,0.853,0.676,0
21,Male,Kiambu,24932,40271,30,Business,51,9668,1,1,0.748,0.557,1
45,Female,Nairobi,25402,34959,30,Farm Inputs,60,12225,3,0,0.66,0.664,1
32,Male,Mombasa,9363,35972,60,School Fees,114,18476,3,0,0.629,0.627,1
18,Female,Mombasa,7320,22424,60,Personal,190,16613,1,0,0.499,0.559,1
20,Male,Meru,30839,41670,30,Emergency,160,11355,2,0,0.682,0.682,1
31,Male,Machakos,35460,26766,60,Business,189,18398,2,0,0.448,0.571,1
55,Male,Meru,27283,2277,60,School Fees,75,18767,4,2,0.606,0.52,0
18,Female,Kisumu,38810,15343,14,School Fees,114,18057,7,1,0.652,0.64,1
55,Female,Kiambu,23963,36415,60,Personal,177,15338,4,1,0.49,0.517,0
55,Male,Kisumu,24347,30518,60,Personal,69,17145,3,0,0.449,0.557,1
38,Male,Nairobi,13995,8557,30,Emergency,8,14816,1,0,0.668,0.653,1
46,Female,Kiambu,6277,19383,60,Emergency,193,12791,2,0,0.461,0.539,0
22,Female,Nairobi,47255,21950,30,School Fees,65,19468,2,0,0.367,0.547,0
27,Female,Nairobi,38575,26005,14,Emergency,175,21515,1,0,0.753,0.728,1
45,Female,Nairobi,8289,26390,30,Emergency,109,9349,3,1,0.715,0.594,0
38,Female,Nakuru,26869,43233,30,Personal,151,31295,1,1,0.709,0.54,1
24,Male,Kiambu,23799,35513,14,School Fees,90,7412,2,0,0.677,0.67,1
20,Female,Kiambu,21712,34453,14,Farm Inputs,104,14558,3,0,0.744,0.701,1
62,Male,Nakuru,20091,2964,60,Farm Inputs,133,19278,9,3,0.583,0.529,1
64,Female,Machakos,29575,9075,30,Business,151,16867,3,0,0.554,0.617,0
37,Male,Nakuru,34818,47803,30,Personal,55,8184,2,0,1.0,0.846,1
36,Male,Mombasa,29828,47325,30,Business,68,16475,6,3,0.751,0.586,1
52,Female,Kisumu,23553,30066,14,School Fees,67,25535,2,1,0.569,0.516,1
21,Male,Kisumu,23113,28999,30,Farm Inputs,33,13548,1,0,0.801,0.732,1
22,Male,Nairobi,36241,2021,60,Farm Inputs,151,5032,6,0,0.705,0.701,1
18,Male,Kiambu,30561,17863,14,Farm Inputs,47,5131,0,0,0.626,0.654,1
21,Male,Kiambu,25872,15902,30,Business,74,22781,3,1,0.646,0.582,0
29,Female,Nairobi,24569,21061,14,Emergency,43,12533,1,0,0.507,0.586,0
44,Male,Mombasa,29143,4110,14,Business,27,14777,4,0,0.623,0.65,0
59,Female,Kisumu,19379,6200,14,Farm Inputs,5,17192,4,0,0.706,0.679,1
40,Male,Nakuru,34858,11962,30,Personal,65,1000,4,1,0.814,0.693,1
42,Female,Machakos,12089,8073,30,Personal,29,22265,3,0,0.554,0.593,1
38,Female,Meru,20062,42944,60,Business,136,27651,0,0,0.768,0.711,1
41,Female,Mombasa,32333,17767,14,Business,113,12143,4,0,0.722,0.704,1
42,Male,Kiambu,11405,27603,30,School Fees,112,14169,4,0,0.901,0.766,0
62,Female,Meru,6123,17007,30,Business,5,19921,3,0,0.683,0.65,0
63,Female,Nairobi,25756,31747,60,Business,44,11712,1,0,0.775,0.722,1
49,Male,Kisumu,5000,33793,30,Farm Inputs,25,22634,5,0,0.787,0.7,1
49,Female,Meru,9414,48826,30,Emergency,175,18599,1,0,0.573,0.599,1
22,Male,Nairobi,34079,10847,30,Farm Inputs,142,23808,0,0,0.591,0.641,0
53,Male,Kiambu,22542,23295,14,Emergency,70,6848,3,0,0.523,0.592,1
63,Female,Nairobi,40425,6599,60,Farm Inputs,21,17475,1,0,0.542,0.625,0
59,Male,Nakuru,10542,10068,60,Farm Inputs,128,17899,1,0,0.647,0.637,0
59,Male,Meru,23872,4906,60,School Fees,145,19967,7,0,0.711,0.687,0
56,Male,Meru,29795,28537,30,Emergency,95,14105,5,0,0.901,0.79,1
33,Female,Kisumu,10953,37403,30,Farm Inputs,117,8561,1,1,0.648,0.489,0
50,Male,Nairobi,37381,5376,30,Farm Inputs,130,4671,3,1,0.433,0.491,0
38,Male,Kisumu,31128,25656,14,Emergency,14,11185,3,0,0.836,0.76,1
26,Male,Meru,5688,31371,14,School Fees,184,10549,5,0,0.837,0.726,1
23,Female,Nairobi,24547,18877,60,Emergency,142,12045,4,1,0.62,0.583,1
62,Male,Nairobi,29631,31406,14,School Fees,51,13679,5,0,0.454,0.567,1
52,Female,Kisumu,17919,37793,14,School Fees,13,6036,3,0,0.67,0.659,1
56,Male,Nakuru,7241,47595,30,Personal,50,7800,9,0,0.616,0.618,1
39,Female,Nairobi,28341,45395,30,School Fees,121,11780,4,1,0.85,0.703,1
58,Female,Nakuru,51534,44260,60,Personal,107,17801,2,1,1.0,0.769,1
22,Female,Mombasa,20356,46806,30,Business,128,10466,5,2,0.725,0.59,1
59,Male,Machakos,43830,10143,30,School Fees,72,17757,2,0,0.746,0.731,0
40,Male,Mombasa,15972,17087,14,Emergency,113,27114,4,1,0.74,0.631,1
34,Male,Machakos,27586,11518,60,Personal,186,14806,4,1,0.72,0.637,0
29,Female,Mombasa,34258,4713,14,Business,72,26412,1,0,0.469,0.58,0
40,Male,Machakos,24899,10544,60,Business,136,23328,5,0,0.56,0.613,1
33,Male,Nairobi,21427,22807,60,School Fees,109,18733,6,0,0.66,0.659,0
20,Female,Kisumu,33713,44925,30,Emergency,133,11651,0,0,0.653,0.671,1
47,Male,Kisumu,47697,39633,14,School Fees,63,13329,4,0,0.715,0.721,0
39,Male,Kiambu,28607,21876,14,Farm Inputs,157,21340,2,0,0.621,0.649,1
26,Female,Machakos,18807,23090,30,Business,141,15453,3,0,0.444,0.547,1
46,Female,Kiambu,22722,43903,60,Farm Inputs,29,28432,7,0,0.702,0.681,1
64,Male,Nakuru,55236,27128,60,Farm Inputs,86,12773,1,1,0.915,0.681,1
54,Female,Nakuru,26618,24385,60,Personal,158,14132,6,2,0.601,0.55,0
40,Male,Kiambu,17867,40727,60,Farm Inputs,60,28175,5,0,0.743,0.695,0
30,Male,Machakos,11259,2692,30,Business,53,7973,3,0,0.923,0.777,1
49,Male,Kisumu,5000,21933,60,Business,69,29434,3,1,0.999,0.731,1
63,Male,Machakos,29363,19593,14,Emergency,193,1000,3,1,0.597,0.563,0
64,Male,Nakuru,32855,31117,60,School Fees,13,9052,4,0,0.76,0.724,1
40,Female,Nairobi,20239,42418,60,Emergency,142,7108,4,1,0.564,0.549,1
62,Female,Kiambu,24820,32182,60,Emergency,116,3297,1,0,0.716,0.691,0
34,Male,Kiambu,10954,37342,30,School Fees,143,10171,3,1,0.546,0.513,0
57,Female,Nakuru,26595,10750,60,Business,100,11773,4,2,0.645,0.538,1
38,Female,Machakos,30777,33336,30,Personal,89,16283,6,0,0.945,0.813,1
19,Male,Kiambu,18578,47283,14,Farm Inputs,40,1000,3,0,0.922,0.786,1
54,Female,Kisumu,45285,2137,60,Personal,188,27598,3,0,0.868,0.795,1
23,Female,Kiambu,14954,38931,60,Farm Inputs,164,11074,8,2,0.678,0.592,0
61,Male,Machakos,28401,41661,14,School Fees,87,16469,4,1,0.814,0.685,1
35,Male,Nakuru,35179,41725,60,School Fees,167,10697,5,1,0.858,0.726,1
47,Male,Kisumu,24072,6751,60,Emergency,136,15030,2,0,0.729,0.696,1
39,Male,Kisumu,22738,36393,30,School Fees,66,16856,6,0,0.435,0.548,0
50,Male,Kiambu,7853,33506,30,Farm Inputs,67,19734,1,0,0.626,0.623,0
47,Male,Machakos,41288,21930,14,Personal,140,2720,4,1,0.545,0.567,0
34,Male,Kiambu,22961,31562,30,Personal,123,27586,3,0,0.604,0.632,1
60,Female,Meru,31448,41285,30,Personal,80,1000,3,0,0.425,0.554,0
49,Male,Nairobi,33072,33558,14,Personal,73,16721,3,0,0.498,0.593,0
59,Female,Nakuru,17460,6964,14,Emergency,193,17004,2,0,0.421,0.534,0
31,Female,Meru,22629,2308,60,Personal,98,10015,7,2,0.762,0.636,0
27,Male,Nairobi,41013,10781,60,Farm Inputs,67,14187,5,0,1.0,0.855,1
64,Female,Kisumu,11593,30393,60,Emergency,65,16357,3,0,0.456,0.544,0
53,Female,Kiambu,50535,29804,60,Emergency,103,8908,2,1,0.73,0.632,1
51,Female,Nairobi,16061,35198,30,Emergency,41,1000,3,0,0.578,0.61,0
26,Male,Mombasa,10845,40257,30,School Fees,8,11640,3,0,0.76,0.695,0
59,Female,Nairobi,26587,45540,14,Emergency,60,28142,3,1,0.698,0.61,0
45,Female,Kiambu,51500,9498,14,Farm Inputs,47,7588,1,0,0.631,0.684,0
28,Male,Kiambu,5000,15017,30,Personal,25,11092,5,1,0.686,0.6,1
31,Female,Nakuru,23307,41047,60,School Fees,62,11533,4,1,0.556,0.549,0
56,Female,Nairobi,30715,43366,60,Personal,148,11511,2,0,0.763,0.722,1
64,Female,Kiambu,25403,48348,60,Business,57,4252,1,0,0.93,0.799,1
36,Female,Kiambu,29583,23469,60,School Fees,22,20786,1,0,0.917,0.798,1
32,Female,Meru,16383,35944,14,Farm Inputs,61,17192,4,2,0.683,0.544,0
45,Male,Nakuru,17803,16283,30,School Fees,99,12776,1,0,0.807,0.727,1
41,Female,Meru,23218,31607,14,Emergency,170,6663,2,0,0.615,0.638,1
25,Male,Nakuru,11441,46131,30,School Fees,127,10273,5,0,0.721,0.676,1
60,Female,Nakuru,24463,4259,60,Emergency,36,18374,1,0,0.678,0.671,0
26,Male,Meru,20335,15289,14,Personal,116,17665,4,0,0.693,0.674,1
64,Male,Nakuru,19359,29145,30,School Fees,23,14378,4,0,0.738,0.695,0
50,Male,Mombasa,28846,10310,30,School Fees,88,18586,1,0,0.757,0.717,1
50,Female,Kisumu,5000,13714,30,Farm Inputs,52,29268,6,1,0.781,0.654,1
36,Female,Kiambu,22250,5621,30,Business,78,22712,3,1,0.608,0.559,1
20,Female,Machakos,52808,29982,60,School Fees,158,5932,2,0,0.736,0.738,0
27,Female,Nakuru,11966,32972,60,Personal,114,26834,2,1,0.651,0.541,0
57,Female,Kisumu,40426,46821,30,Emergency,86,13267,0,0,0.705,0.706,0
64,Male,Nakuru,25655,9500,30,Personal,177,20269,1,0,0.604,0.636,1
59,Male,Kisumu,17764,48687,30,Farm Inputs,177,12945,1,0,0.651,0.649,1
18,Male,Machakos,9152,31587,60,School Fees,19,2632,2,0,0.332,0.478,0
46,Female,Nairobi,26676,1441,14,Business,150,16588,2,0,0.887,0.779,1
51,Female,Mombasa,42440,34606,30,Business,35,24448,1,0,0.63,0.672,1
30,Male,Kiambu,20329,1821,14,School Fees,147,7963,3,0,0.891,0.773,1
18,Female,Nairobi,24028,18538,60,Business,106,12012,6,1,0.69,0.634,1
51,Female,Meru,37124,46472,60,Personal,19,29324,2,0,0.7,0.7,1
46,Male,Machakos,29090,3568,60,Emergency,69,23992,4,1,0.946,0.752,1
64,Male,Mombasa,6132,21622,60,School Fees,109,21256,4,1,0.855,0.676,1
30,Female,Mombasa,26186,39861,60,Emergency,178,19754,3,0,0.397,0.534,0
46,Female,Mombasa,43146,41854,14,Business,79,17068,4,0,0.914,0.815,1
56,Male,Machakos,24556,1291,14,Farm Inputs,106,8826,3,1,0.507,0.511,0
41,Female,Nakuru,5000,47691,14,Emergency,148,11359,4,0,0.735,0.674,1
43,Male,Nakuru,29658,10636,14,Farm Inputs,187,24231,5,1,0.836,0.707,0
34,Male,Meru,22618,16247,30,Personal,34,13871,1,1,0.714,0.537,0
24,Male,Nakuru,5000,1243,60,Farm Inputs,45,2553,2,1,0.53,0.472,1
30,Female,Nairobi,5000,7024,14,Emergency,71,15713,3,0,0.792,0.703,1
22,Male,Kiambu,36701,14366,14,Emergency,21,1253,5,0,0.669,0.684,1
43,Male,Mombasa,16211,39842,30,School Fees,30,10072,3,0,0.911,0.777,1
20,Female,Meru,14110,16815,30,Farm Inputs,122,2792,3,0,0.764,0.701,0
24,Male,Meru,24572,30411,60,Personal,77,14951,3,0,0.764,0.715,0
56,Female,Mombasa,17269,45832,60,School Fees,105,16734,5,0,0.77,0.708,1
18,Female,Nairobi,26200,33461,30,School Fees,196,25359,3,1,0.822,0.671,0
34,Female,Nakuru,22567,41162,30,Personal,99,19049,1,1,0.67,0.515,1
60,Male,Mombasa,10600,4774,30,School Fees,62,11585,1,0,0.83,0.729,1
42,Male,Mombasa,18865,30338,60,Personal,99,8611,3,0,1.0,0.825,1
20,Female,Machakos,30313,14832,30,Business,106,18146,2,0,0.9,0.791,1
32,Female,Kisumu,25503,25293,14,School Fees,135,3163,4,0,0.763,0.715,0
46,Female,Meru,24016,36850,60,Emergency,124,25606,4,0,0.686,0.675,0
60,Male,Nairobi,48248,15918,60,Business,130,17983,1,0,0.645,0.687,1
49,Female,Nairobi,33772,48973,14,School Fees,117,6787,2,0,0.625,0.658,0
43,Female,Nakuru,35229,46112,14,Personal,160,9304,3,0,0.827,0.76,0
33,Female,Nairobi,23008,41397,60,Business,136,11305,0,0,0.644,0.653,1
42,Male,Nakuru,27641,12182,60,Business,172,14367,4,0,0.652,0.663,0
45,Female,Machakos,19826,22227,30,Emergency,106,17105,6,1,0.399,0.483,0
26,Male,Machakos,34330,44275,30,School Fees,61,13107,4,0,0.834,0.763,0
18,Male,Kiambu,23675,4403,14,School Fees,197,17283,4,0,0.782,0.722,0
46,Female,Nakuru,27668,12615,14,Personal,179,11714,4,2,0.761,0.598,1
39,Female,Meru,26927,45632,14,Business,166,25100,6,3,0.748,0.582,1
33,Female,Machakos,24781,8462,14,Emergency,177,20356,5,3,0.856,0.611,1
58,Male,Nakuru,60258,12525,30,Personal,36,22650,4,0,0.507,0.634,0
61,Male,Meru,17000,30403,60,Personal,176,17548,2,0,0.493,0.569,1
58,Male,Meru,16891,17407,30,Emergency,101,23193,3,1,0.667,0.581,0
24,Female,Nairobi,33329,3796,14,School Fees,143,1000,3,1,0.682,0.61,1
31,Male,Kiambu,17857,21363,30,Emergency,40,14875,3,0,0.785,0.717,1
46,Female,Kisumu,21503,40979,14,School Fees,145,25544,0,0,0.636,0.646,1
36,Female,Mombasa,11963,6185,30,Farm Inputs,61,22061,3,0,0.533,0.582,1
36,Female,Mombasa,30898,7147,60,Business,157,19293,1,1,0.744,0.563,1
19,Male,Kiambu,31051,30645,14,Emergency,169,10146,3,1,0.759,0.646,0
58,Male,Nakuru,21217,41062,30,Personal,94,19799,4,0,0.794,0.726,1
62,Male,Nakuru,33577,38858,14,School Fees,136,18346,2,0,0.637,0.663,0
32,Female,Nakuru,5000,21267,60,Business,113,5862,1,0,0.719,0.666,0
20,Male,Kisumu,16517,33666,14,Business,30,22330,5,1,0.401,0.473,0
28,Male,Meru,22960,5930,60,Emergency,17,13738,1,0,0.692,0.677,0
63,Female,Mombasa,10932,4380,30,Personal,76,8095,3,0,0.951,0.79,1
47,Female,Kiambu,5000,626,60,Emergency,183,6431,1,0,0.77,0.692,1
57,Male,Nakuru,21305,18654,14,Personal,51,11377,4,0,0.551,0.604,0
35,Female,Machakos,33328,40293,30,Farm Inputs,129,16820,1,0,0.535,0.612,1
19,Male,Nairobi,40385,48548,14,Emergency,165,11871,3,1,0.787,0.672,0
49,Female,Kisumu,18432,45513,14,School Fees,174,8707,1,0,0.85,0.75,0
25,Female,Nakuru,33798,6425,30,Emergency,132,10182,4,0,0.487,0.589,1
39,Male,Mombasa,32638,47915,60,Emergency,35,16283,6,1,0.462,0.532,1
23,Female,Nairobi,39623,2581,60,Farm Inputs,172,21675,2,0,0.553,0.629,1
29,Female,Kiambu,20797,35325,30,Farm Inputs,120,15427,3,1,0.87,0.688,0
64,Female,Nakuru,5000,5787,30,Emergency,148,27426,3,0,0.838,0.726,0
57,Male,Mombasa,25842,39171,14,Personal,60,8730,3,0,0.567,0.618,1
53,Female,Nairobi,12834,5835,14,Farm Inputs,78,10492,2,0,0.884,0.759,1
32,Female,Machakos,16317,3489,30,Farm Inputs,40,18909,1,0,0.622,0.633,1
45,Male,Kisumu,21385,40843,30,Personal,100,13852,2,0,0.889,0.773,0
62,Male,Kiambu,20932,47331,14,Business,84,22970,3,1,0.82,0.663,1
35,Female,Mombasa,26698,28673,14,Farm Inputs,188,5484,3,0,0.969,0.82,1
19,Female,Meru,33437,6221,60,Farm Inputs,52,17029,1,0,0.49,0.589,1
30,Female,Machakos,20587,48645,30,Personal,62,19822,3,1,0.77,0.638,0
62,Male,Kisumu,29748,17223,14,Personal,19,2310,4,1,0.511,0.535,1
32,Female,Kisumu,25177,3228,60,Emergency,147,5797,2,1,0.447,0.457,0
37,Male,Meru,36225,18475,14,Emergency,153,10657,3,0,0.705,0.701,1
46,Male,Machakos,22736,24727,30,Business,68,5524,4,0,0.582,0.621,0
59,Female,Mombasa,24052,22667,60,Business,139,14377,5,0,0.506,0.585,1
46,Female,Kisumu,20507,36429,14,Business,56,19790,6,1,0.78,0.675,1
20,Male,Kiambu,23053,10000,30,School Fees,23,11266,2,1,0.583,0.522,1
36,Female,Nairobi,15598,8675,30,Personal,129,20185,4,1,0.597,0.559,1
20,Female,Kiambu,14408,37897,30,Farm Inputs,90,7794,3,0,0.582,0.61,1
31,Male,Nakuru,34309,48036,30,Personal,178,9480,5,1,0.644,0.618,0
57,Female,Kisumu,12001,7401,60,Personal,42,10211,7,0,0.749,0.691,1
21,Male,Nairobi,21170,11390,14,Business,145,13530,1,0,0.988,0.822,1
28,Female,Machakos,37184,11815,14,Personal,48,3466,3,0,0.547,0.623,0
48,Male,Nairobi,20767,15926,30,School Fees,154,4806,3,0,0.72,0.688,1
60,Male,Nairobi,34944,31816,14,Farm Inputs,39,3772,4,0,0.918,0.805,1
49,Female,Meru,17907,35565,30,Business,135,16644,2,0,0.637,0.643,1
44,Male,Nairobi,12386,15739,14,Emergency,115,17354,2,0,0.828,0.731,1
47,Male,Kisumu,5862,15250,14,Farm Inputs,148,1000,1,0,0.696,0.656,1
60,Female,Meru,40752,24174,14,Emergency,177,26498,2,0,0.659,0.684,0
19,Female,Meru,11357,14013,60,Emergency,148,1302,3,0,0.625,0.628,0
26,Female,Nakuru,33966,26585,30,Personal,198,21320,1,0,0.584,0.637,0
45,Male,Nakuru,13000,38586,60,Farm Inputs,106,22386,3,1,0.645,0.565,1
48,Male,Meru,40808,49664,14,School Fees,85,22969,4,2,0.875,0.672,1
51,Male,Meru,51481,48748,60,Personal,170,10451,3,0,0.665,0.701,1
32,Female,Mombasa,5000,26656,60,Emergency,28,15767,6,0,0.461,0.537,1
42,Male,Nakuru,11982,20317,60,Farm Inputs,182,13705,2,1,0.722,0.577,1
53,Male,Kisumu,34277,5133,14,Personal,112,27630,3,0,0.538,0.615,1
25,Female,Mombasa,31156,35319,60,Farm Inputs,61,13144,0,0,0.893,0.788,1
26,Male,Machakos,34323,4376,14,Business,127,24714,0,0,0.558,0.625,1
54,Female,Machakos,18114,6408,30,School Fees,60,7901,7,0,0.57,0.609,1
62,Female,Machakos,48850,6927,14,School Fees,90,10640,2,0,0.634,0.682,1
56,Female,Machakos,26416,46277,14,School Fees,70,12886,5,0,0.711,0.69,1
49,Male,Machakos,10396,48619,14,Emergency,82,15131,2,0,0.563,0.596,1
34,Male,Kiambu,21962,2323,30,Emergency,96,14624,3,0,0.845,0.752,1
52,Male,Meru,10557,36008,30,School Fees,81,10847,1,0,0.814,0.721,0
54,Female,Kisumu,44091,35056,14,Farm Inputs,106,1000,1,0,0.649,0.684,1
36,Female,Mombasa,17076,16141,14,Business,85,6155,2,1,0.731,0.588,0
61,Female,Machakos,30909,11396,30,Emergency,77,18860,1,0,0.742,0.712,1
46,Male,Kiambu,19351,13415,30,Personal,66,21149,2,0,0.536,0.594,1
24,Male,Nakuru,17615,20304,14,Personal,18,13016,2,0,0.953,0.8,1
45,Male,Kiambu,5000,19911,30,Emergency,198,9329,3,0,0.663,0.638,0
26,Male,Kiambu,32178,3601,14,School Fees,192,3208,5,0,0.901,0.794,1
45,Male,Kisumu,40590,29036,14,Farm Inputs,25,24701,3,0,0.811,0.76,0
23,Female,Machakos,14008,39141,14,Business,167,18778,0,0,0.778,0.708,0
46,Male,Kiambu,6457,4088,30,Personal,34,6393,4,1,0.687,0.592,0
34,Female,Meru,34639,15209,30,Emergency,171,17347,4,1,0.86,0.716,1
33,Female,Kiambu,5245,20729,30,Farm Inputs,29,15505,3,0,0.832,0.723,1
40,Male,Machakos,39634,22621,14,School Fees,176,22264,2,0,0.719,0.712,1
48,Female,Kisumu,14147,26223,14,Business,191,16185,1,0,0.817,0.728,0
20,Male,Kiambu,11760,12209,60,Business,103,14374,2,1,0.62,0.526,0
38,Male,Mombasa,27981,1917,14,Personal,138,19308,3,1,0.461,0.493,0
43,Female,Nairobi,12542,20793,14,Personal,135,21870,7,1,0.731,0.645,1
53,Male,Nakuru,16514,45149,60,Emergency,168,15069,3,0,0.707,0.675,0
59,Male,Nairobi,29247,36040,14,Business,116,7155,3,1,0.45,0.489,0
54,Female,Nairobi,5000,27245,14,School Fees,115,19050,2,1,0.663,0.538,1
39,Female,Kisumu,44709,35517,30,School Fees,133,19358,5,1,0.574,0.597,0
59,Female,Kiambu,25523,49347,60,Emergency,166,17222,2,1,0.413,0.44,0
29,Female,Nairobi,9484,20742,30,Business,69,17930,4,1,0.602,0.554,0
59,Female,Nairobi,12793,3249,60,Personal,30,11423,1,0,0.725,0.68,1
30,Female,Nakuru,36899,32508,14,School Fees,22,15936,2,1,0.489,0.494,1
28,Male,Machakos,32212,19489,60,Farm Inputs,168,21722,6,0,0.564,0.625,1
33,Male,Meru,41641,35115,30,Emergency,138,17985,1,0,0.773,0.742,0
25,Male,Meru,16807,47421,14,School Fees,176,21624,4,1,0.708,0.616,1
57,Female,Kiambu,28559,9270,30,Farm Inputs,44,21489,5,0,0.879,0.778,1
57,Male,Kiambu,30118,1636,60,Farm Inputs,34,27757,2,1,0.641,0.561,1
62,Female,Nakuru,33343,12102,60,School Fees,82,22991,5,0,0.721,0.705,1
19,Male,Machakos,38527,36401,60,Emergency,78,11190,2,0,0.417,0.56,1
47,Female,Kiambu,16392,10966,30,Farm Inputs,35,11870,3,0,0.448,0.546,1
47,Male,Meru,23629,10913,14,Farm Inputs,190,2166,1,0,0.724,0.693,0
29,Female,Meru,17678,46575,14,Business,187,9386,1,0,0.952,0.8,1
27,Female,Mombasa,24368,1657,30,Business,168,18355,1,0,0.938,0.801,0
61,Female,Nakuru,33381,7952,30,Business,83,21384,3,2,0.405,0.397,0
28,Female,Kisumu,5151,12550,30,Farm Inputs,162,8461,4,1,0.9,0.697,1
32,Male,Machakos,38312,26725,14,Farm Inputs,52,20700,3,1,0.466,0.509,1
33,Male,Nakuru,11329,40543,60,Emergency,82,16060,4,0,0.861,0.746,0
34,Female,Nairobi,21311,14978,30,Personal,115,23016,2,0,0.609,0.633,0
43,Female,Kiambu,39927,29740,30,Business,91,23285,7,1,0.663,0.647,0
19,Female,Mombasa,28936,22297,60,Personal,21,17800,3,2,0.804,0.591,1
29,Male,Meru,29074,37640,14,Business,31,12696,0,0,0.784,0.731,1
43,Female,Mombasa,10832,6111,30,Business,112,17160,2,0,0.782,0.706,1
40,Female,Kisumu,12470,18470,30,Emergency,195,21918,4,0,0.741,0.687,1
